tconst,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,studio,domestic_gross,foreign_gross,release_year
tt2980516,7.7,361534,The Theory of Everything,The Theory of Everything,2014,123.0,"Biography,Drama,Romance",Focus,35900000.0,87800000.0,2014
tt3077108,6.6,3468,Appropriate Behavior,Appropriate Behavior,2014,86.0,"Comedy,Drama,Romance",Grav.,46900.0,78430930.02516411,2015
tt3110958,6.5,216219,Now You See Me 2,Now You See Me 2,2016,129.0,"Action,Adventure,Comedy",LG/S,65099999.0,269800000.0,2016
tt3235888,6.9,182839,It Follows,It Follows,2014,100.0,"Horror,Mystery",RTWC,14700000.0,78430930.02516411,2015
tt3302594,6.1,743,The Mystery of Happiness,El misterio de la felicidad,2014,92.0,"Comedy,Drama,Romance",Strand,8500.0,3200000.0,2014
tt3371366,5.2,119007,Transformers: The Last Knight,Transformers: The Last Knight,2017,154.0,"Action,Adventure,Sci-Fi",Par.,130199999.0,475300000.0,2017
tt3387542,4.8,36423,The Forest,The Forest,2016,93.0,"Horror,Mystery,Thriller",Focus,26600000.0,11000000.0,2016
tt3498820,7.8,583507,Captain America: Civil War,Captain America: Civil War,2016,147.0,"Action,Adventure,Sci-Fi",BV,408100000.0,745200000.0,2016
tt3521126,7.4,111737,The Disaster Artist,The Disaster Artist,2017,104.0,"Biography,Comedy,Drama",A24,21100000.0,8700000.0,2017
tt6414890,4.6,643,Eva,Eva,2018,100.0,"Drama,Romance",Wein.,16700.0,78430930.02516411,2015
tt6578572,7.7,742,Ryuichi Sakamoto: Coda,Ryuichi Sakamoto: Coda,2017,100.0,"Documentary,Music",MUBI,117000.0,78430930.02516411,2018
tt6878882,6.7,4624,Operation Red Sea,Hong hai xing dong,2018,142.0,"Action,Drama,Thriller",WGUSA,1500000.0,577700000.0,2018
tt6900448,7.1,6696,Mirai,Mirai no Mirai,2018,98.0,"Adventure,Animation,Drama",GK,813000.0,78430930.02516411,2018
tt6904272,6.5,926,The Negotiation,The Negotiation,2018,114.0,"Action,Crime,Thriller",CJ,111000.0,78430930.02516411,2018
tt7906260,2.6,64,Tooth Fairy,Toof,2019,86.0,Horror,Fox,60000000.0,52400000.0,2010
tt8045226,6.1,46,Archipelago,Archipelago,2017,61.0,Documentary,KL,7800.0,492000.0,2014
tt0790636,8.0,402462,Dallas Buyers Club,Dallas Buyers Club,2013,117.0,"Biography,Drama",Focus,27300000.0,27900000.0,2013
tt0804509,6.2,653,The Mule,La mula,2013,100.0,"Comedy,Drama",WB,103800000.0,68700000.0,2018
tt0968264,6.9,26416,The Conspirator,The Conspirator,2010,122.0,"Crime,Drama,History",RAtt.,11500000.0,3900000.0,2011
tt1002563,5.6,2882,The Young Messiah,The Young Messiah,2016,111.0,"Drama,Fantasy",Focus,6500000.0,78430930.02516411,2016
tt1020773,7.3,18210,Certified Copy,Copie conforme,2010,106.0,"Drama,Romance",IFC,1400000.0,4099999.0,2011
tt1034314,5.9,87609,Iron Sky,Iron Sky,2012,93.0,"Action,Comedy,Sci-Fi",EOne,122000.0,8000000.0,2012
tt1053810,6.2,39522,The Big Year,The Big Year,2011,100.0,Comedy,Fox,7200000.0,244000.0,2011
tt1103153,5.4,82237,Killers,Killers,2010,100.0,"Action,Comedy,Romance",LGF,47100000.0,51100000.0,2010
tt1179069,6.1,30389,6 Souls,6 Souls,2010,112.0,"Horror,Mystery,Thriller",RTWC,30640331.54076539,852000.0,2013
tt1220888,6.0,17764,Henry's Crime,Henry's Crime,2010,108.0,"Comedy,Crime,Drama",MPFT,103000.0,102000.0,2011
tt1232200,5.6,83009,That's My Boy,That's My Boy,2012,116.0,Comedy,Sony,36900000.0,20800000.0,2012
tt1233192,5.7,5784,Brighton Rock,Brighton Rock,2010,111.0,"Crime,Drama,Thriller",IFC,230000.0,1600000.0,2011
tt1235170,6.2,7648,The Future,The Future,2011,91.0,"Drama,Fantasy,Romance",RAtt.,569000.0,78430930.02516411,2011
tt1277953,6.8,146858,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"Adventure,Animation,Comedy",P/DW,216400000.0,530500000.0,2012
tt1285241,7.1,46503,Don 2,Don 2,2011,148.0,"Action,Crime,Thriller",Relbig.,3700000.0,78430930.02516411,2011
tt1375666,8.8,1841066,Inception,Inception,2010,148.0,"Action,Adventure,Sci-Fi",WB,292600000.0,535700000.0,2010
tt1392170,7.2,795227,The Hunger Games,The Hunger Games,2012,142.0,"Action,Adventure,Sci-Fi",LGF,408000000.0,286400000.0,2012
tt1392214,8.1,526273,Prisoners,Prisoners,2013,153.0,"Crime,Drama,Mystery",WB,61000000.0,61100000.0,2013
tt1403177,7.0,48483,Hesher,Hesher,2010,106.0,"Comedy,Crime,Drama",WHE,383000.0,78430930.02516411,2011
tt1422032,7.5,11805,Even the Rain,También la lluvia,2010,103.0,"Drama,History",Vita.,518000.0,5300000.0,2011
tt1436559,5.0,8652,"Love, Wedding, Marriage","Love, Wedding, Marriage",2011,90.0,Comedy,IFC,1900.0,78430930.02516411,2011
tt1496422,5.8,33940,The Paperboy,The Paperboy,2012,107.0,"Crime,Drama,Mystery",MNE,693000.0,661000.0,2012
tt1523483,5.7,11858,Kaboom,Kaboom,2010,86.0,"Comedy,Mystery,Romance",IFC,119000.0,421000.0,2011
tt1528854,6.2,96909,Daddy's Home,Daddy's Home,2015,96.0,Comedy,Par.,150400000.0,92400000.0,2015
tt1532958,5.1,8769,Battle of the Year,Battle of the Year,2013,110.0,"Drama,Music",SGem,8900000.0,7700000.0,2013
tt1533013,6.6,6058,Beautiful Boy,Beautiful Boy,2010,100.0,Drama,Anch.,77200.0,78430930.02516411,2011
tt1586752,6.8,60074,Machine Gun Preacher,Machine Gun Preacher,2011,129.0,"Action,Biography,Crime",Rela.,539000.0,2800000.0,2011
tt1614989,7.6,91246,Headhunters,Hodejegerne,2011,96.0,"Action,Crime,Thriller",Magn.,1200000.0,14500000.0,2012
tt1638353,7.1,4115,The Patience Stone,"Syngué sabour, pierre de patience",2012,102.0,"Drama,War",SPC,149000.0,78430930.02516411,2013
tt1647668,7.0,41008,Million Dollar Arm,Million Dollar Arm,2014,124.0,"Biography,Drama,Sport",BV,36500000.0,2800000.0,2014
tt1649419,7.6,177762,The Impossible,Lo imposible,2012,114.0,"Drama,History,Thriller",LG/S,19000000.0,161300000.0,2012
tt1666185,5.8,18541,All Eyez on Me,All Eyez on Me,2017,139.0,"Biography,Drama,Music",LG/S,44900000.0,78430930.02516411,2017
tt1668200,7.5,15067,Sarah's Key,Elle s'appelait Sarah,2010,111.0,"Drama,War",Wein.,7700000.0,13400000.0,2011
tt1670345,7.3,553156,Now You See Me,Now You See Me,2013,115.0,"Crime,Mystery,Thriller",LG/S,117700000.0,234000000.0,2013
tt1674057,6.7,2663,All Together,Et si on vivait tous ensemble?,2011,96.0,"Comedy,Drama",KL,43200.0,7200000.0,2012
tt1700841,6.2,159111,Sausage Party,Sausage Party,2016,89.0,"Adventure,Animation,Comedy",Sony,97700000.0,43000000.0,2016
tt1710396,5.8,7575,Joyful Noise,Joyful Noise,2012,118.0,"Comedy,Drama,Music",WB,30900000.0,226000.0,2012
tt1798603,5.6,20146,Bad Santa 2,Bad Santa 2,2016,92.0,"Comedy,Crime,Drama",BG,17800000.0,78430930.02516411,2016
tt1817273,7.3,226765,The Place Beyond the Pines,The Place Beyond the Pines,2012,140.0,"Crime,Drama,Thriller",Focus,21400000.0,14100000.0,2013
tt3682448,7.6,263004,Bridge of Spies,Bridge of Spies,2015,142.0,"Drama,History,Thriller",BV,72300000.0,93200000.0,2015
tt3727750,7.0,7,Gifted,Gifted,2018,107.25874831763123,Documentary,FoxS,24800000.0,18200000.0,2017
tt3892434,7.4,8012,That Sugar Film,That Sugar Film,2014,90.0,Documentary,Gold.,3500.0,78430930.02516411,2015
tt3896100,5.9,3121,Capture the Flag,Atrapa la bandera,2015,94.0,"Adventure,Animation,Comedy",Par.,6700.0,24600000.0,2015
tt3953186,4.6,340,The Tribe,The Tribe,2016,97.0,"Drama,Sci-Fi,Thriller",Drft.,151000.0,78430930.02516411,2015
tt3966404,7.6,30899,Mustang,Mustang,2015,97.0,Drama,Cohen,845000.0,78430930.02516411,2015
tt3993894,6.3,5200,Queen of Earth,Queen of Earth,2015,90.0,"Drama,Thriller",IFC,91200.0,78430930.02516411,2015
tt4080728,7.7,39163,A Man Called Ove,En man som heter Ove,2015,116.0,"Comedy,Drama,Romance",MBox,3500000.0,78430930.02516411,2016
tt4244998,6.7,41882,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",Studio 8,35900000.0,62300000.0,2018
tt4249090,6.4,8,The Darkest Hour,The Darkest Hour,2014,52.0,"Documentary,News",Sum.,21400000.0,43200000.0,2011
tt4302938,7.8,105578,Kubo and the Two Strings,Kubo and the Two Strings,2016,101.0,"Action,Adventure,Animation",Focus,48000000.0,21900000.0,2016
tt4337072,6.7,3003,Ghost in the Shell: The New Movie,Kôkaku Kidôtai,2015,100.0,"Action,Animation,Sci-Fi",FUN,101000.0,78430930.02516411,2015
tt4428814,6.8,5048,The Measure of a Man,La loi du marché,2015,91.0,Drama,KL,112000.0,78430930.02516411,2016
tt4438848,5.7,102793,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,2016,92.0,Comedy,Uni.,55500000.0,52600000.0,2016
tt4610244,6.9,903,The Other Side,The Other Side,2015,92.0,"Documentary,Drama",FM,8100.0,78430930.02516411,2016
tt4629266,7.2,3028,Born in China,Born in China,2016,79.0,Documentary,BV,13900000.0,11200000.0,2017
tt4669264,6.4,14988,Beirut,Beirut,2018,109.0,"Drama,Thriller",BST,5000000.0,2500000.0,2018
tt4692242,6.5,928,Arabian Nights: Volume 3 - The Enchanted One,"As Mil e Uma Noites: Volume 3, O Encantado",2015,125.0,Drama,KL,4500.0,78430930.02516411,2015
tt4701702,7.1,2838,Mr. Six,Lao pao er,2015,134.0,"Action,Drama",CL,1400000.0,137800000.0,2015
tt4823538,4.7,523,La Boda de Valentina,La Boda de Valentina,2018,107.0,"Comedy,Romance",PNT,2800000.0,78430930.02516411,2018
tt4929038,6.3,2426,The Ornithologist,O Ornitólogo,2016,117.0,"Adventure,Drama,Mystery",Strand,50500.0,78430930.02516411,2017
tt4935446,7.1,1846,Heart of a Dog,Heart of a Dog,2015,75.0,Documentary,Abr.,421000.0,78430930.02516411,2015
tt4997196,5.4,153,Double Trouble,Braca po babine linije,2016,90.0,Comedy,CL,44800.0,78430930.02516411,2012
tt4998626,7.2,8,Unfinished Business,Unfinished Business,2016,107.25874831763123,Horror,Fox,10200000.0,4200000.0,2015
tt5164184,5.8,9625,In Darkness,In Darkness,2018,100.0,"Mystery,Thriller",SPC,1000000.0,4500000.0,2012
tt5294550,6.8,60303,All the Money in the World,All the Money in the World,2017,132.0,"Biography,Crime,Drama",TriS,25100000.0,31900000.0,2017
tt5325452,4.6,6867,Boo! A Madea Halloween,Boo! A Madea Halloween,2016,103.0,"Comedy,Drama,Horror",LGF,73200000.0,1600000.0,2016
tt5362988,7.7,169007,Wind River,Wind River,2017,107.0,"Crime,Drama,Mystery",Wein.,33800000.0,78430930.02516411,2017
tt5580036,7.5,141668,"I, Tonya","I, Tonya",2017,120.0,"Biography,Comedy,Drama",Neon,30000000.0,23900000.0,2017
tt5814060,5.4,89254,The Nun,The Nun,2018,96.0,"Horror,Mystery,Thriller",WB (NL),117500000.0,248100000.0,2018
tt6017942,5.7,9048,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",LGF,5700000.0,4300000.0,2018
tt6170484,5.3,991,Monster Hunt 2,Zhuo yao ji 2,2018,110.0,"Adventure,Comedy,Sci-Fi",LGF,706000.0,361000000.0,2018
tt6213362,6.8,1314,The Guardians,Les Gardiennes,2017,138.0,"Drama,War",MBox,177000.0,78430930.02516411,2018
tt6960218,3.8,37,Do You Believe?,Do You Believe?,2017,71.0,"Fantasy,Horror",PFR,13000000.0,1400000.0,2015
tt7000030,6.0,9,Chronic,Chronic,2017,89.0,Drama,MR,9000.0,78430930.02516411,2016
tt7022500,6.5,297,The Accidental Detective 2: In Action,Tam jeong 2,2018,116.0,"Comedy,Crime,Thriller",CJ,179000.0,78430930.02516411,2018
tt7566518,5.4,322,Vision,Vision,2018,109.0,Drama,Zeit.,435000.0,4600000.0,2010
tt0770802,8.5,29725,Samsara,Samsara,2011,102.0,"Documentary,Music",Osci.,2700000.0,78430930.02516411,2012
tt1020938,7.1,6672,Babies,Bébé(s),2010,79.0,Documentary,Focus,7300000.0,2200000.0,2010
tt1853614,7.3,5741,A Letter to Momo,Momo e no tegami,2011,120.0,"Adventure,Animation,Comedy",GK,71700.0,6700000.0,2014
tt1996310,7.1,13386,Lore,Lore,2012,109.0,"Drama,History,Romance",MBox,970000.0,78430930.02516411,2013
tt2011953,6.3,4984,Keep the Lights On,Keep the Lights On,2012,101.0,"Drama,Romance",MBox,246000.0,78430930.02516411,2012
tt2076220,7.1,36874,Holy Motors,Holy Motors,2012,115.0,"Drama,Fantasy",IM,641000.0,78430930.02516411,2012
tt2101441,5.3,126504,Spring Breakers,Spring Breakers,2012,94.0,"Comedy,Crime,Drama",A24,14100000.0,17600000.0,2013
tt2119532,8.1,366904,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,"Biography,Drama,History",LGF,67200000.0,108100000.0,2016
tt2126235,5.7,13288,Collide,Collide,2016,99.0,"Action,Crime,Thriller",ORF,2300000.0,2500000.0,2017
tt2152198,7.6,5578,The Pervert's Guide to Ideology,The Pervert's Guide to Ideology,2012,136.0,Documentary,Zeit.,68000.0,78430930.02516411,2013
tt2172071,5.4,12940,Student of the Year,Student of the Year,2012,146.0,"Comedy,Drama,Romance",Eros,670000.0,78430930.02516411,2012
tt2215077,6.1,1595,Half of a Yellow Sun,Half of a Yellow Sun,2013,111.0,"Drama,Romance",Mont.,54500.0,78430930.02516411,2014
tt2243537,5.1,40308,A Haunted House,A Haunted House,2013,86.0,"Comedy,Fantasy",ORF,40000000.0,20100000.0,2013
tt2244901,5.7,34091,I Give It a Year,I Give It a Year,2013,97.0,"Comedy,Romance",Magn.,34700.0,28200000.0,2013
tt2372678,6.9,21715,2 States,2 States,2014,149.0,"Comedy,Drama,Romance",UTV,2200000.0,78430930.02516411,2014
tt2473510,4.6,22361,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,88.0,"Horror,Mystery,Thriller",Par.,18300000.0,60600000.0,2015
tt2531318,7.8,9666,The Beatles: Eight Days a Week - The Touring Years,The Beatles: Eight Days a Week - The Touring Years,2016,106.0,"Documentary,Music",Abr.,2900000.0,9400000.0,2016
tt2543472,8.0,111632,Wonder,Wonder,2017,113.0,"Drama,Family",LGF,132400000.0,173500000.0,2017
tt2560102,7.2,5352,Lilting,Lilting,2014,83.0,"Drama,Romance",Strand,27100.0,78430930.02516411,2014
tt2597892,5.5,7150,Viral,Viral,2016,85.0,"Drama,Horror,Sci-Fi",W/Dim.,30640331.54076539,552000.0,2016
tt2707858,6.2,10311,Yves Saint Laurent,Yves Saint Laurent,2014,106.0,"Biography,Drama",Wein.,724000.0,20300000.0,2014
tt2711898,5.5,2271,Diary of a Chambermaid,Journal d'une femme de chambre,2015,96.0,Drama,Cohen,54200.0,78430930.02516411,2016
tt2752758,4.1,15502,Devil's Due,Devil's Due,2014,89.0,"Horror,Mystery,Thriller",Fox,15800000.0,21100000.0,2014
tt2932606,7.3,567,Siddharth,Siddharth,2013,96.0,Drama,Zeit.,60500.0,78430930.02516411,2014
tt3041550,7.5,1116,Matangi/Maya/M.I.A.,Matangi/Maya/M.I.A.,2018,96.0,"Biography,Documentary,Music",Abr.,231000.0,78430930.02516411,2018
tt3043630,3.0,2028,Tiny Times,Xiao shi dai,2013,116.0,"Drama,Romance",CL,23500.0,77700000.0,2013
tt3172532,6.9,27003,The Diary of a Teenage Girl,The Diary of a Teenage Girl,2015,102.0,"Comedy,Drama,Romance",SPC,1500000.0,78430930.02516411,2015
tt3416828,5.7,48932,Ice Age: Collision Course,Ice Age: Collision Course,2016,94.0,"Adventure,Animation,Comedy",Fox,64099999.0,344500000.0,2016
tt3567288,6.2,102459,The Visit,The Visit,2015,94.0,"Horror,Mystery,Thriller",Uni.,65200000.0,33200000.0,2015
tt6499752,7.6,104978,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",BH Tilt,12000000.0,2400000.0,2018
tt6763252,7.4,7279,The Captain,Der Hauptmann,2017,118.0,"Drama,History,War",MBox,109000.0,78430930.02516411,2018
tt6805354,7.0,775,Gabriel and the Mountain,Gabriel e a Montanha,2017,131.0,Drama,Strand,18400.0,78430930.02516411,2018
tt7959026,7.1,58955,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",WB,103800000.0,68700000.0,2018
tt8404272,6.5,607,How Long Will I Love U,Chao shi kong tong ju,2018,101.0,Romance,WGUSA,747000.0,82100000.0,2018
tt0455944,7.2,302302,The Equalizer,The Equalizer,2014,132.0,"Action,Crime,Thriller",Sony,101500000.0,90800000.0,2014
tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",Uni.,105300000.0,216400000.0,2010
tt1826753,5.7,453,Tasting Menu,Menú degustació,2013,85.0,Comedy,Magn.,18700.0,78430930.02516411,2014
tt1849718,7.0,20384,Agneepath,Agneepath,2012,174.0,"Action,Drama",Eros,2000000.0,78430930.02516411,2012
tt1857913,5.9,7691,The Sorcerer and the White Snake,Bai she chuan shuo,2011,100.0,"Action,Fantasy,Romance",Magn.,18800.0,2100000.0,2013
tt1891757,8.3,8212,Bol,Bol,2011,165.0,Drama,Eros,189000.0,78430930.02516411,2011
tt1907668,7.3,303009,Flight,Flight,2012,138.0,"Drama,Thriller",Par.,93800000.0,68000000.0,2012
tt1931602,6.0,13422,Very Good Girls,Very Good Girls,2013,91.0,"Drama,Romance",WGUSA,6900.0,78430930.02516411,2014
tt1934335,6.7,676,A Beautiful Life,Mei li ren sheng,2011,124.0,"Drama,Romance",CL,66200.0,78430930.02516411,2011
tt1972779,6.7,59750,The Best of Me,The Best of Me,2014,118.0,"Drama,Romance",Rela.,26800000.0,9200000.0,2014
tt1981677,7.2,256565,Pitch Perfect,Pitch Perfect,2012,112.0,"Comedy,Music,Romance",Uni.,65000000.0,50300000.0,2012
tt2011183,6.2,843,Pastorela,Pastorela,2011,88.0,"Comedy,Fantasy",LGF,161000.0,2700000.0,2011
tt2084883,6.4,82,The Daughter,I kori,2012,87.0,Drama,KL,26400.0,78430930.02516411,2017
tt2229499,6.6,216350,Don Jon,Don Jon,2013,90.0,"Comedy,Drama,Romance",Rela.,24500000.0,6000000.0,2013
tt2266938,6.3,1263,Vulgaria,Dai juk hei kek,2012,93.0,Comedy,CL,59100.0,78430930.02516411,2012
tt2273657,6.3,52063,True Story,True Story,2015,99.0,"Crime,Drama,Mystery",FoxS,4700000.0,78430930.02516411,2015
tt2310332,7.4,438621,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,2014,144.0,"Adventure,Fantasy",WB (NL),255100000.0,700900000.0,2014
tt2345737,6.4,40576,The Rover,The Rover,2014,103.0,"Action,Crime,Drama",A24,1100000.0,2100000.0,2014
tt2387499,5.9,51630,Keeping Up with the Joneses,Keeping Up with the Joneses,2016,105.0,"Action,Comedy",Fox,14900000.0,15000000.0,2016
tt2395427,7.3,665594,Avengers: Age of Ultron,Avengers: Age of Ultron,2015,141.0,"Action,Adventure,Sci-Fi",BV,459000000.0,946400000.0,2015
tt2401878,7.3,58010,Anomalisa,Anomalisa,2015,90.0,"Animation,Comedy,Drama",Par.,3800000.0,1900000.0,2015
tt2411684,6.9,14,The Campaign,The Campaign,2013,60.0,Documentary,WB,86900000.0,18000000.0,2012
tt2452254,6.7,24671,Clouds of Sils Maria,Clouds of Sils Maria,2014,124.0,Drama,IFC,1900000.0,78430930.02516411,2015
tt2547584,7.2,46247,The Light Between Oceans,The Light Between Oceans,2016,133.0,"Drama,Romance",BV,12500000.0,13400000.0,2016
tt2690138,5.0,10066,The D Train,The D Train,2015,101.0,"Comedy,Drama",IFC,673000.0,102000.0,2015
tt2714900,7.7,12033,Finding Vivian Maier,Finding Vivian Maier,2013,83.0,"Biography,Documentary,Mystery",IFC,1500000.0,78430930.02516411,2014
tt2787052,8.5,17,The Look of Love,The Look of Love,2012,46.0,Comedy,IFC,21300.0,78430930.02516411,2013
tt2790236,6.1,1284,Beloved Sisters,Die geliebten Schwestern,2014,138.0,"Drama,History,Romance",MBox,54000.0,2200000.0,2015
tt2937898,7.0,60165,A Most Violent Year,A Most Violent Year,2014,125.0,"Crime,Drama,Thriller",A24,5700000.0,6300000.0,2014
tt3168230,6.9,57976,Mr. Holmes,Mr. Holmes,2015,104.0,"Drama,Mystery",RAtt.,17700000.0,11600000.0,2015
tt3210686,5.8,17606,Son of God,Son of God,2014,138.0,"Biography,Drama,History",Fox,59700000.0,8100000.0,2014
tt3450958,7.5,201943,War for the Planet of the Apes,War for the Planet of the Apes,2017,140.0,"Action,Adventure,Drama",Fox,146900000.0,343800000.0,2017
tt3460252,7.8,434966,The Hateful Eight,The Hateful Eight,2015,168.0,"Crime,Drama,Mystery",Wein.,54100000.0,101600000.0,2015
tt3480886,6.4,3338,Ma ma,Ma ma,2015,111.0,Drama,Osci.,47300.0,1100000.0,2016
tt6589464,6.6,1237,The Prison,Peurizeun,2017,125.0,"Action,Crime",WGUSA,207000.0,78430930.02516411,2017
tt6911608,6.7,60355,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,2018,114.0,"Comedy,Musical,Romance",Uni.,120600000.0,274400000.0,2018
tt9906218,8.1,8,Unstoppable,Unstoppable,2019,84.0,Documentary,Fox,81600000.0,86200000.0,2010
tt1023114,7.3,102126,The Way Back,The Way Back,2010,133.0,"Adventure,Drama,History",NM,2700000.0,17600000.0,2011
tt1126618,6.5,67367,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",Par.,31000000.0,29000000.0,2010
tt1152830,6.9,87,The Joneses,The Joneses,2011,117.0,"Comedy,Drama",RAtt.,1500000.0,5500000.0,2010
tt1220634,5.9,153270,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,"Action,Adventure,Horror",SGem,60100000.0,240100000.0,2010
tt1240982,5.5,92940,Your Highness,Your Highness,2011,102.0,"Adventure,Comedy,Fantasy",Uni.,21600000.0,3300000.0,2011
tt1250777,7.6,497363,Kick-Ass,Kick-Ass,2010,117.0,"Action,Comedy",LGF,48100000.0,48100000.0,2010
tt1287468,4.3,12642,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010,82.0,"Action,Comedy,Family",WB,43600000.0,68900000.0,2010
tt1336608,5.9,69910,Rock of Ages,Rock of Ages,2012,123.0,"Comedy,Drama,Musical",WB (NL),38500000.0,20900000.0,2012
tt1340107,7.6,36553,In a Better World,Hævnen,2010,118.0,"Drama,Romance",SPC,1000000.0,8600000.0,2011
tt1341167,7.3,66209,Four Lions,Four Lions,2010,97.0,"Comedy,Crime,Drama",Drft.,305000.0,4400000.0,2010
tt1368440,4.7,8480,Branded,Branded,2012,106.0,"Drama,Fantasy,Thriller",RAtt.,354000.0,3400000.0,2012
tt1372686,6.1,29654,Coriolanus,Coriolanus,2011,123.0,"Drama,Thriller,War",Wein.,757000.0,315000.0,2012
tt1411704,5.4,28893,Hop,Hop,2011,95.0,"Adventure,Animation,Comedy",Uni.,108100000.0,75900000.0,2011
tt1434435,6.3,15012,Mother's Day,Mother's Day,2010,112.0,"Drama,Horror,Thriller",ORF,32500000.0,15900000.0,2016
tt1512235,6.8,70604,Super,Super,2010,96.0,"Action,Comedy,Drama",IFC,328000.0,78430930.02516411,2011
tt1535438,6.3,38667,Hope Springs,Hope Springs,2012,100.0,"Comedy,Drama,Romance",Sony,63500000.0,50700000.0,2012
tt1545759,6.8,12706,Point Blank,À bout portant,2010,81.0,"Action,Crime,Drama",Magn.,708000.0,8500000.0,2011
tt1562872,8.1,58912,Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,2011,155.0,"Comedy,Drama",Eros,3100000.0,78430930.02516411,2011
tt1564585,4.4,83710,Skyline,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",Uni.,21400000.0,45400000.0,2010
tt1573072,5.5,11089,Housefull,Housefull,2010,144.0,Comedy,Eros,1200000.0,1200000.0,2010
tt1602620,7.9,84960,Amour,Amour,2012,127.0,"Drama,Romance",SPC,6700000.0,13100000.0,2012
tt1609479,6.3,13388,Better Living Through Chemistry,Better Living Through Chemistry,2014,91.0,"Comedy,Drama",Gold.,75100.0,78430930.02516411,2014
tt1615147,7.1,107264,Margin Call,Margin Call,2011,107.0,"Drama,Thriller",RAtt.,5400000.0,14200000.0,2011
tt1617630,5.5,105,Daddy's Home,Daddy's Home,2010,90.0,"Drama,Thriller",Par.,150400000.0,92400000.0,2015
tt1633356,4.0,23190,Shark Night 3D,Shark Night 3D,2011,90.0,"Horror,Thriller",Rela.,18900000.0,21300000.0,2011
tt1680136,7.2,9372,Klown,Klovn: The Movie,2010,93.0,Comedy,Drft.,68800.0,12400000.0,2012
